查询院校名称,页面院校名称,主管部门,院校省份,城市,985,211,双一流,类型,层次,性质,省份,批次,科类,专业组,选科要求,专业,最低分,最低位次,人数,批次线差,备注
江西电力职业技术学院,江西电力职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,501,首选物理 再选不限,"发电厂及电力系统-(单色识别不全者慎报)-75, 供用电技术-(单色识别不全者慎报)-65, 热能动力工程技术-(单色识别不全者慎报)-50, 电力储能应用技术-(单色识别不全者慎报)-45, 电厂化学与环保技术-(单色识别不全者慎报)-15, 光伏工程技术-(单色识别不全者慎报)-15, 生物质能应用技术-(单色识别不全者慎报)-15, 分布式发电与智能微电网技术-(单色识别不全者慎报)-12, 发电运行技术-(单色识别不全者慎报)-11, 热工自动化技术-(单色识别不全者慎报)-10, 风力发电工程技术-(单色识别不全者慎报)-8",,,321.0,,
江西电力职业技术学院,江西电力职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,502,首选物理 再选不限,电气自动化技术-(中外合作办学)(单色识别不全者慎报)-70,,,70.0,,
江西电力职业技术学院,江西电力职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,503,首选物理 再选不限,"电力系统自动化技术-(单色识别不全者慎报)-247, 电力系统继电保护技术-(单色识别不全者慎报)-35",,,282.0,,
江西工业职业技术学院,江西工业职业技术学院,江西省,江西,南昌,,,,综合,专科,公办,江西,专科批,首选物理,501,首选物理 再选不限,"机电一体化技术-(本专业第一学年在共青城产教融合基地就读)-145, 电气自动化技术-(本专业第一学年在共青城产教融合基地就读)-144, 软件技术-140, 工业机器人技术-(本专业第一学年在共青城产教融合基地就读)-112, 数控技术-(本专业第一学年在共青城产教融合基地就读)-110, 工程造价-(本专业第一学年在共青城产教融合基地就读)-95, 数字化染整技术-87, 人工智能技术应用-83, 汽车检测与维修技术-(本专业第一学年在共青城产教融合基地就读)-80, 智能网联汽车技术-(本专业第一学年在共青城产教融合基地就读)-78, 大数据技术-75, 物联网应用技术-73, 食品检验检测技术-72, 电子信息工程技术-72, 电子商务-67, 机械设计与制造-(本专业第一学年在共青城产教融合基地就读)-65, 数字化设计与制造技术-(本专业第一学年在共青城产教融合基地就读)-54, 建筑工程技术-(本专业第一学年在共青城产教融合基地就读)-50, 计算机网络技术-45, 应用化工技术-40, 视觉传达设计-(本专业第一学年在共青城产教融合基地就读)-37, 新能源汽车技术-(本专业第一学年在共青城产教融合基地就读)-36, 数字媒体技术-(本专业第一学年在共青城产教融合基地就读)-33, 集成电路技术-32, 化妆品技术-30, 服装与服饰设计-29, 室内艺术设计-(本专业第一学年在共青城产教融合基地就读)-20, 大数据与会计-20, 化妆品经营与管理-20, 老年保健与管理-20, 服装设计与工艺-20, 数字媒体艺术设计-(本专业第一学年在共青城产教融合基地就读)-19, 分析检验技术-18, 环境艺术设计-(本专业第一学年在共青城产教融合基地就读)-18, 现代纺织技术-15, 工商企业管理-10, 现代家政服务与管理-10, 纺织品检验与贸易-9, 精细化工技术-9, 商务英语-5, 电子产品制造技术-3",,,2100.0,,
江西旅游商贸职业学院,江西旅游商贸职业学院,江西省,江西,南昌,,,,综合,专科,公办,江西,专科批,首选物理,501,首选物理 再选不限,"计算机应用技术-(学费标准如有调整，按省政府批复后的标准执行。)-62, 大数据与会计-(学费标准如有调整，按省政府批复后的标准执行。)-60, 数字媒体技术-(学费标准如有调整，按省政府批复后的标准执行。)-55, 机电一体化技术-(学费标准如有调整，按省政府批复后的标准执行。)-53, 电气自动化技术-(学费标准如有调整，按省政府批复后的标准执行。)-39, 物联网应用技术-(学费标准如有调整，按省政府批复后的标准执行。)-34, 新能源汽车技术-(学费标准如有调整，按省政府批复后的标准执行。)-31, 商务英语-(学费标准如有调整，按省政府批复后的标准执行。)(外语要求:不限)-30, 工业机器人技术-(学费标准如有调整，按省政府批复后的标准执行。)-29, 人工智能技术应用-(学费标准如有调整，按省政府批复后的标准执行。)-24, 跨境电子商务-(学费标准如有调整，按省政府批复后的标准执行。)-22, 大数据技术-(学费标准如有调整，按省政府批复后的标准执行。)-21, 软件技术-(学费标准如有调整，按省政府批复后的标准执行。)-21, 电子商务-(学费标准如有调整，按省政府批复后的标准执行。)-20, 旅游管理-(学费标准如有调整，按省政府批复后的标准执行。)-19, 信息安全技术应用-(学费标准如有调整，按省政府批复后的标准执行。)-18, 大数据与财务管理-(学费标准如有调整，按省政府批复后的标准执行。)-15, 市场营销-(学费标准如有调整，按省政府批复后的标准执行。)-10, 旅游日语-(学费标准如有调整，按省政府批复后的标准执行。)(外语要求:不限)-10, 空中乘务-(学费标准如有调整，按省政府批复后的标准执行。)-10, 财税大数据应用-(学费标准如有调整，按省政府批复后的标准执行。)-10, 导游-(学费标准如有调整，按省政府批复后的标准执行。)-10, 建筑工程技术-(学费标准如有调整，按省政府批复后的标准执行。)-10, 智能物流技术-(学费标准如有调整，按省政府批复后的标准执行。)-10, 高速铁路客运服务-(学费标准如有调整，按省政府批复后的标准执行。)-10, 民宿管理与运营-(学费标准如有调整，按省政府批复后的标准执行。)-10, 现代物流管理-(学费标准如有调整，按省政府批复后的标准执行。)-10, 工程造价-(学费标准如有调整，按省政府批复后的标准执行。)-10, 国际经济与贸易-(学费标准如有调整，按省政府批复后的标准执行。)-9, 冷链物流技术与管理-(学费标准如有调整，按省政府批复后的标准执行。)-8, 连锁经营与管理-(学费标准如有调整，按省政府批复后的标准执行。)-6",,,686.0,,
江西旅游商贸职业学院,江西旅游商贸职业学院,江西省,江西,南昌,,,,综合,专科,公办,江西,专科批,首选物理,502,首选物理 再选不限,"国际经济与贸易-(中外合作办学)(中英合作)-15, 电子商务-(中外合作办学)(中英合作)-15, 旅游管理-(中外合作办学)(中英合作)-15, 旅游管理-(中外合作办学)(中美合作)-15",,,60.0,,
江西交通职业技术学院,江西交通职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,501,首选物理 再选不限,"道路与桥梁工程技术-130, 机电设备技术-(新建区校区)-130, 电气自动化技术-(新建区校区)-121, 城市轨道交通通信信号技术-110, 工程造价-110, 新能源汽车检测与维修技术-100, 城市轨道交通供配电技术-90, 人工智能技术应用-(新建区校区)-85, 数字媒体技术-(新建区校区)-85, 道路养护与管理-80, 新能源汽车技术-80, 城市轨道交通工程技术-76, 软件技术-(新建区校区)-72, 计算机网络技术-(新建区校区)-71, 模具设计与制造-(新建区校区)-70, 数控技术-(新建区校区)-70, 工业机器人技术-(新建区校区)-70, 城市轨道交通机电技术-65, 汽车电子技术-65, 城市轨道交通运营管理-60, 建筑工程技术-55, 大数据与会计-55, 汽车技术服务与营销-55, 港口与航道工程技术-55, 邮政快递智能技术-50, 智能网联汽车技术-50, 道路工程检测技术-45, 无人机测绘技术-45, 智能交通技术-(新建区校区)-44, 汽车制造与试验技术-(新建区校区)-42, 智能物流技术-35, 工业互联网应用-(新建区校区)-35, 装配式建筑构件智能制造技术-35, 城市轨道车辆应用技术-35, 融媒体技术与运营-33, 云计算技术应用-(新建区校区)-30, 地下与隧道工程技术-22, 建筑装饰工程技术-22, 工程测量技术-18, 网络营销与直播电商-12, 空中乘务-10, 民航运输服务-7, 汽车检测与维修技术-7",,,2537.0,,
江西交通职业技术学院,江西交通职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,502,首选物理 再选不限,"道路与桥梁工程技术-(中外合作办学)-40, 软件技术-(中外合作办学)-33",,,73.0,,
江西信息应用职业技术学院,江西信息应用职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,501,首选物理 再选不限,"电子信息工程技术-80, 软件技术-70, 人工智能技术应用-55, 信息安全技术应用-50, 计算机应用技术-45, 计算机网络技术-45, 电子商务-45, 动漫制作技术-35, 大数据与会计-33, 物联网应用技术-30, 应用电子技术-30, 新能源汽车技术-25, 应用气象技术-25, 云计算技术应用-25, 现代通信技术-24, 无人机应用技术-20, 工程测量技术-18, 无人机测绘技术-15, 测绘地理信息技术-15, 运动健康指导-9, 虚拟现实技术应用-8, 高尔夫球运动与管理-6, 雷电防护技术-5, 大气科学技术-4, 大气探测技术-4",,,721.0,,
江西信息应用职业技术学院,江西信息应用职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,502,首选物理 再选不限,"数字媒体技术-(办学地点：共青城市)-128, 大数据技术-(办学地点：共青城市)-95, 建筑室内设计-(办学地点：共青城市)-55, 商务英语-(办学地点：共青城市)(外语要求:不限)-28, 移动应用开发-(办学地点：共青城市)-28",,,334.0,,
江西信息应用职业技术学院,江西信息应用职业技术学院,江西省,江西,南昌,,,,理工,专科,公办,江西,专科批,首选物理,503,首选物理 再选不限,"计算机应用技术-(中外合作办学)-31, 软件技术-(中外合作办学)-31, 大气科学技术-(中外合作办学)-8",,,70.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,501,首选物理 再选不限,医疗器械维护与管理-(该专业不招色弱、色盲及单色识别不全考生。)-42,,,42.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,502,首选物理 再选不限,"护理-(该专业不招色弱、色盲及单色识别不全的考生；女生身高低于156cm慎报，男生身高低于165cm慎报。)-148, 卫生信息管理-(该专业不招色弱、色盲及单色识别不全考生。)-17, 智慧健康养老服务与管理-(该专业不招色弱、色盲及单色识别不全考生。)-16, 助产-(该专业不招色弱、色盲及单色识别不全考生；男生慎报；女生身高低于156cm慎报。)-13",,,194.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,503,首选物理 再选化学,"临床医学-(该专业不招色弱、色盲及单色识别不全的考生。)-138, 临床医学-(医学影像方向)(该专业不招色弱、色盲及单色识别不全的考生。)-133, 临床医学-(医学美容方向)(该专业不招色弱、色盲及单色识别不全的考生。)-58, 临床医学-(全科医学方向)(该专业不招色弱、色盲及单色识别不全的考生。)-51, 口腔医学-(该专业不招色弱、色盲及单色识别不全的考生；惯用左手考生慎报。)-47, 预防医学-(该专业不招色弱、色盲及单色识别不全的考生。)-39, 中医学-(该专业不招色弱、色盲及单色识别不全的考生。)-38, 临床医学-(病理方向)(该专业不招色弱、色盲及单色识别不全的考生。)-35",,,539.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,504,首选物理 再选化学,"医学影像技术-(该专业不招色弱、色盲及单色识别不全考生。)-67, 医学检验技术-(该专业不招色弱、色盲及单色识别不全考生。)-64, 康复治疗技术-(该专业不招色弱、色盲及单色识别不全考生。)-52, 眼视光技术-(该专业不招色弱、色盲及单色识别不全考生。)-50, 放射治疗技术-(该专业不招色弱、色盲及单色识别不全考生；女生慎报。)-39, 中医康复技术-(该专业不招色弱、色盲及单色识别不全的考生。)-34, 医学生物技术-(该专业不招色弱、色盲及单色识别不全考生。)-33",,,339.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,505,首选物理 再选化学,"药学-(该专业不招色弱、色盲及单色识别不全考生。)-165, 中药学-(该专业不招色弱、色盲及单色识别不全考生。)-62, 药品生产技术-(该专业不招色弱、色盲及单色识别不全考生。)-45",,,272.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,506,首选物理 再选化学,医学生物技术-(中外合作办学)(该专业不招色弱、色盲及单色识别不全考生。)-46,,,46.0,,
江西医学高等专科学校,江西医学高等专科学校,江西省,江西,上饶,,,,医药,专科,公办,江西,专科批,首选物理,507,首选物理 再选化学、生物(2科必选),针灸推拿-(该专业不招色弱、色盲及单色识别不全的考生。)-42,,,42.0,,
